frame.number|frame.time|frame.time_delta|frame.time_relative|eth.src_resolved|eth.dst_resolved|eth.src|eth.dst|eth.type|ip.version|ip.hdr_len|ip.len|ip.id|ip.flags.df|ip.flags.mf|ip.flags.rb|ip.flags.sf|ip.dsfield.dscp|ip.dsfield.ecn|ip.tos|ip.ttl|ip.proto|ip.src|ip.dst|udp.srcport|udp.dstport|udp.length|tcp.flags.cwr|tcp.flags.ecn|tcp.flags.urg|tcp.flags.ack|tcp.flags.push|tcp.flags.reset|tcp.flags.syn|tcp.flags.fin|tcp.flags.res|tcp.flags.ns|tcp.payload|tcp.len|frame.len
11|Feb 24, 2020 16:19:24.949181000 CST|0.003998000|0.658780000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000f8e6|1|0|0||0|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|1|0|0|0|0|0|0||0|66
12|Feb 24, 2020 16:19:24.976997000 CST|0.027816000|0.686596000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|569|0x0000f8e7|1|0|0||0|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|1|1|0|0|0|0|0|1603010200010001fc0303e4ef3b3f9f8fe4dbe0cb7a064f4dee1b21216470acb48951d8f84d113278610800008ac030c02cc028c024c014c00a00a500a300a1009f006b006a006900680039003800370036c032c02ec02ac026c00fc005009d003d0035c02fc02bc027c023c013c00900a400a200a0009e00670040003f003e0033003200310030009a009900980097c031c02dc029c025c00ec004009c003c002f0096c012c008001600130010000dc00dc003000a00ff0100014900000014001200000f6170692e776561746865722e636f6d000b000403000102000a001c001a00170019001c001b0018001a0016000e000d000b000c0009000a000d0020001e060106020603050105020503040104020403030103020303020102020203000f000101337400000010000b000908687474702f312e31001500c9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|517|583
13|Feb 24, 2020 16:19:25.001115000 CST|0.024118000|0.710714000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x0000e440|1|0|0||18|0||50|6|23.212.164.90|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
14|Feb 24, 2020 16:19:25.003025000 CST|0.001910000|0.712624000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|3765|0x0000e441|1|0|0||18|0||50|6|23.212.164.90|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|160303006c020000680303e8f5d3380a114f03a27d09761733154276dde68cae2da05cd4dc6fbdbd85ae3e20ac7bfd6b625a31280fe24e6054a87b8b3949012359d38044ca9fdefc54a0f4f1c030000020ff0100010000000000000b0004030001020010000b000908687474702f312e311603030cb00b000cac000ca900080b30820807308206efa003020102021003580dc34f78b1e7c763ef62773f5ae8300d06092a864886f70d01010b0500304d310b300906035504061302555331153013060355040a130c446967694365727420496e63312730250603550403131e446967694365727420534841322053656375726520536572766572204341301e170d3230303132303030303030305a170d3231303131393132303030305a30818a310b30090603550406130255533110300e0603550408130747656f72676961311330110603550407130a42726f6f6b686176656e31283026060355040a131f5457432050726f6475637420616e6420546563686e6f6c6f67792c204c4c433110300e060355040b13074469676974616c311830160603550403130f7777772e776561746865722e636f6d30820122300d06092a864886f70d01010105000382010f003082010a02820101009b765273e8f4f32779d02773fde188946d6bae949f7b500cbc05f2bd49ed6ffb91352f027a03cbecbfcc174a49252ec108c2e0665c1ddbac6ccb0d0b7651bb0470b8386abb55ae7541aa978f734be106709a505e59b9c013b6a0114941673ac908f9f258c33edc3b02d6e21cef0d1e89500fedfe5f439fc2f8d287658d32da984e729dc9855c0534eff847f112e6fa78a7a435b5d3ea1f49c0de05a18bc66a9336e2fb79a310d4c387af65f17cab038d07a2746542d6fcee311030504b95a803d88bddce151180661c5ad0a4f12cf3c333172a390ee34dff7d287830bb76c9798d6a24f3874d05fb914cd193cee6a1cbdf2492afea959507d551eade54197f0b0203010001a38204a33082049f301f0603551d230418301680140f80611c823161d52f28e78d4638b42ce1c6d9e2301d0603551d0e041604140df12f753cebf57f4808eea5825b6a169fe5a97e308201df0603551d11048201d6308201d2820f7777772e776561746865722e636f6d820b776561746865722e636f6d820d2a2e776561746865722e636f6d82117374672e6372617a696d616c732e636f6d82092a2e7773692e636f6d82077773692e636f6d82182a2e6465762e636f676164732e776561746865722e636f6d8222727174636c6f75642d7765622d70726f642e6d6178636c6f75642e7773692e636f6d820a2a2e777875672e636f6d82112a2e77667874726967676572732e636f6d82187777772e627573696e6573732e776561746865722e636f6d82142a2e636f676164732e776561746865722e636f6d82172a2e71612e636f676164732e776561746865722e636f6d82132a2e6d656469612e776561746865722e636f6d821077756e64657267726f756e642e636f6d8206772d782e636f8221727174636c6f75642d7765622d6465762e6d6178636c6f75642e7773692e636f6d820d6372617a696d616c732e636f6d82122a2e77756e64657267726f756e642e636f6d82102a2e6167746563682e69626d2e636f6d82117777772e6372617a696d616c732e636f6d82082a2e772d782e636f8208777875672e636f6d820a2a2e696d77782e636f6d8208696d77782e636f6d82122a2e66617374646174612e69626d2e636f6d300e0603551d0f0101ff0404030205a0301d0603551d250416301406082b0601050507030106082b06010505070302306b0603551d1f04643062302fa02da02b8629687474703a2f2f63726c332e64696769636572742e636f6d2f737363612d736861322d67362e63726c302fa02da02b8629687474703a2f2f63726c342e64696769636572742e636f6d2f737363612d736861322d67362e63726c304c0603551d2004453043303706096086480186fd6c0101302a302806082b06010505070201161c68747470733a2f2f7777772e64696769636572742e636f6d2f4350533008060667810c010202307c06082b060105050701010470306e302406082b060105050730018618687474703a2f2f6f6373702e64696769636572742e636f6d304606082b06010505073002863a687474703a2f2f636163657274732e64696769636572742e636f6d2f44696769436572745348413253656375726553657276657243412e63727430090603551d130402300030820105060a2b06010401d6790204020481f60481f300f1007700a4b90990b418581487bb13a2cc67700a3c359804f91bdfb8e377cd0ec80ddc100000016fc42add050000040300483046022100cd3419e983858a2211beb16271450fa839d78d905ea1b57470d79d85068a7197022100bc4edfde738e5ff5f738bc14738f179233ba7bef4069d9c83ee22c48a4f465f60076004494652eb0eeceafc44007d8a8fe28c0dae682bed8cb31b53fd33396b5b681a80000016fc42adcb30000040300473045022100ccf8f6f01ddc2ed0cda674af29c315ccc1e69be82d65eb6cd20c4fa3277404f9022076c2592cb4958430ba568fe882e9ae3f5522d3df95632be296d66abe67d9cc84300d06092a864886f70d01010b050003820101008c4d15d89301c494f7bef4096f610457d2682c947049e72fbbbf9ce2af484db5f91582d66b49a9113a87b0585352357340fb3307115703191c3b9bf62a489eb47192883b40a9e50838f7eafb249ec1be8e0d4c076275e49f430420cff30460b7b82f661cac30e701ffa4c5684b27971a8c4ccea77f9f4e138fc27efe7e10e3e04bf5d815cdbd426e9010a0fa4e6dce99736146a8fc36454502d59b26ede332846a1db9c8ff11fb35cc19dcc7dd9dcc4232a4da53370f4c2af3d3c42d466495920c84750c93989c95ea342be2fd306d5e263d8a6a3b3b94d8bca06939dc1ca881eaca722ca459a5ac55b023b341e1ad8a34586ca8ec3e0db7c7d69a2c8f51e501000498308204943082037ca003020102021001fda3eb6eca75c888438b724bcfbc91300d06092a864886f70d01010b05003061310b300906035504061302555331153013060355040a130c446967694365727420496e6331193017060355040b13107777772e64696769636572742e636f6d3120301e06035504031317446967694365727420476c6f62616c20526f6f74204341301e170d3133303330383132303030305a170d3233303330383132303030305a304d310b300906035504061302555331153013060355040a130c446967694365727420496e63312730250603550403131e44696769436572742053484132205365637572652053657276657220434130820122300d06092a864886f70d01010105000382010f003082010a0282010100dcae58904dc1c4301590355b6e3c8215f52c5cbde3dbff7143fa642580d4ee18a24df066d00a736e1198361764af379dfdfa4184afc7af8cfe1a734dcf339790a2968753832bb9a675482d1d56377bda31321ad7acab06f4aa5d4bb74746dd2a93c3902e798080ef13046a143bb59b92bec207654efcdafcff7aaedc5c7e55310ce83907a4d7be2fd30b6ad2b1df5ffe5774533b3580ddae8e4498b39f0ed3dae0d7f46b29ab44a74b58846d924b81c3da738b129748900445751add37319792e8cd540d3be4c13f395e2eb8f35c7e108e8641008d456647b0a165cea0aa29094ef397ebe82eab0f72a7300efac7f4fd1477c3a45b2857c2b3f982fdb745589b0203010001a382015a3082015630120603551d130101ff040830060101ff020100300e0603551d0f0101ff040403020186303406082b0601050507010104283026302406082b060105050730018618687474703a2f2f6f6373702e64696769636572742e636f6d307b0603551d1f047430723037a035a0338631687474703a2f2f63726c332e64696769636572742e636f6d2f4469676943657274476c6f62616c526f6f7443412e63726c3037a035a0338631687474703a2f2f63726c342e64696769636572742e636f6d2f4469676943657274476c6f62616c526f6f7443412e63726c303d0603551d200436303430320604551d2000302a302806082b06010505070201161c68747470733a2f2f7777772e64696769636572742e636f6d2f435053301d0603551d0e041604140f80611c823161d52f28e78d4638b42ce1c6d9e2301f0603551d2304183016801403de503556d14cbb66f0a3e21b1bc397b23dd155300d06092a864886f70d01010b05000382010100233edf4bd23142a5b67e425c1a44cc69d168b45d4be004216c4be26dccb1e0978fa65309cdaa2a65e5394f1e83a56e5c98a22426e6fba1ed93c72e02c64d4abfb042df78dab3a8f96dff21855336604c76ceec38dcd65180f0c5d6e5d44d2764ab9bc73e71fb4897b8336dc91307ee96a21b1815f65c4c40edb3c2ecff71c1e347ffd4b900b43742da20c9ea6e8aee1406ae7da2599888a81b6f2df4f2c9145f26cf2c8d7eed37c0a9d539b982bf190cea34af002168f8ad73e2c932da38250b55d39a1df06886ed2e4134ef7ca5501dbf3af9d3c1080ce6ed1e8a5825e4b877ad2d6ef552ddb4748fab492e9d3b9334281f78ce94eac7bdd3c96d1cde5c32f3160303014d0c0001490300174104edf6781b30696988f60153d5f8813665097ee4d8cb2619efac74aab85c1261618ffefd7272aaab4c9242d4cda154da4b4241e2df0cce01014be16f5e746c1b49040101006256f5ed056275116eabc36ab9190496dfa9d1fd112e538027d2b87228f1cb9de2b35ea03964e2f2b67783d69488bedd1d8f0b1743f0b3ccb226841ae02fbe87e7d45d26f1f671481245d86fa521e0f6550166155da96ef1f5cc4c0286874527ccd72daa4b2d98879b699bd6dc09b142a90b6abd365363219cf2cc57f03b83fedd59b85e30dab2433f9dc446f1e260270d2cee7a3d587c49a81220aafa852b13ab45fa6dad3cacdc2d169c2c5ba9d90c7796df401c28f521537b6e564bcc02df640a4ac87d3cf5c9e3391553370c1fc713507a426477e7c58d77ac2f546b895a5c0f39ee39c9b04c0db9974c47c5f5585ba3316aab521fdce6c9fc685ad7e63616030300040e000000|3713|3779
15|Feb 24, 2020 16:19:25.009325000 CST|0.006300000|0.718924000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000f8e8|1|0|0||0|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|1|0|0|0|0|0|0||0|66
16|Feb 24, 2020 16:19:25.009502000 CST|0.000177000|0.719101000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000f8e9|1|0|0||0|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|1|0|0|0|0|0|0||0|66
17|Feb 24, 2020 16:19:25.009597000 CST|0.000095000|0.719196000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000f8ea|1|0|0||0|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|1|0|0|0|0|0|0||0|66
18|Feb 24, 2020 16:19:25.021066000 CST|0.011469000|0.730665000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|178|0x0000f8eb|1|0|0||0|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|1|1|0|0|0|0|0|1603030046100000424104f3c3278be5564db1e7f6631e7d717be66b00f8f18d0ee82ff07d410b2a581f4579dffbd820bd81f5985ebe884150e84fde8aaafc197a47117c591f64f5cd96be1403030001011603030028ca78afacf60170d843728ab4fbacd0d1609fd34ec2e1f0345731469bfb6d985c10469450b1ad6159|126|192
19|Feb 24, 2020 16:19:25.045335000 CST|0.024269000|0.754934000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|103|0x0000e444|1|0|0||18|0||50|6|23.212.164.90|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|1403030001011603030028b089de09ad114793f5b8b389e425c8212d8bbb4452528fd3724f6a5613d16a86a8b072e1bef6165b|51|117
20|Feb 24, 2020 16:19:25.049542000 CST|0.004207000|0.759141000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|338|0x0000f8ec|1|0|0||0|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|1|1|0|0|0|0|0|1703030119ca78afacf60170d943748beaa6680d4440f7c8846ee9a7ead82b381cc13bc22a34f7417b1b2d2d98b41eecc412ab8fe0572478c2fdb6dfd7a8613c9d65aa337af27e1b2e9445ca61756c77bab8551c93cfb96c4d44ce6b49142480d5570f200ab1c25ece263e0a4c5483a28f028753c78c8e972b451341ae1aa0ffeaa986e9652366e7f8dbdd3d1947bf7aad79fa95720337d999b8c526e64b66524b392bb0cfafecdfd4e0d49cd053cc4c825302a390ff8a0fefe5306b2e29497a743a7819452b801197c185a7f1974a096c69d4a7e9d817583a3d9542f178b43e8ad9b8b76ee72f4dd578b63de5102a2ef8642e979ea57397667be5299d8f439a5092e1bb2cc646f4551450ecb0131963024cbcc3669bce6e05c698989054|286|352
21|Feb 24, 2020 16:19:25.087708000 CST|0.038166000|0.797307000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|543|0x0000e445|1|0|0||18|0||50|6|23.212.164.90|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|17030301e6b089de09ad114794a6ba9897eb37e9133897b09107440956685cbee875374591520b8b6068d33200f89dd51e8a85db0dacd77c397deb9bde6d5c15150fe4d88056c94ec2e4001e7a27389c825a6c1f0256d2157047ad8b25415fa3f61056020ffafb5b031b7a475538c73dbe4c2349cf6a494f814863aa6ca1d4049cbdd4a66e150b13b29619685bf76443bc9c9d96535c56174684ba542b870db381255fb79e975df2c9a7076d774942fda7446f991f4fce90aec4f1dd3e555d98bfda67c2b8e87ab313e0837c2fbc7fc0efb493aa56c085b72a0aebe29201fc66af24d85228d84d723fbd0689bd29bc714f03ec49cd814b7b2d583afbbefe91df70071da916f9b3f24d32c18b63db03e5e5b6ba5fd1f8be7014302006e78c52d05a03b49cc4c65b9c1c39568c148f7d547e16db9216f1a824ab3bc66c3388bfcfca86909d355882aaedf7af76a7ae904ef0668c79fddd59005d849c69609417b894ce37be63bbcfb66d25e0147acfc67131c4b0871d6a8898af9105b2bdeb2d1c112345e677c606d5a6af2076a8eb998c56e77355dfd19f6ef252bce3fd0afbd36c1daa98193ef9fbdf367cb58e53d678b4f6eea78213cac4dbe0b5123f8995de3f0ad7655517e7f83b3502f14f6a9090674165fefe9514bf42d402e036e0192404a79bf74410daa133f3f0|491|557
22|Feb 24, 2020 16:19:25.087862000 CST|0.000154000|0.797461000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|2062|0x0000e446|1|0|0||18|0||50|6|23.212.164.90|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|17030307d5b089de09ad11479568952612f9af61a26ca5e6e0ec483841281c993f22b290a4c4db0d9abb3d9ee74d92cd54b5f812aea2e72df71534a6dd5fb255d01afa31e29e15f43e86a4903f8ae232beaa791d0a99688b39188a9bedb4a50e59058a0709e663ba03cf8545820774c7f5a6a3216ace313f9798de7c27efbd5705fc94f6e7111140f06936a0b2354e23d1f77d37f2c3a1d19efe7642adb4b4a121692ed7a450ee9898395c49fe892dbfdd733e6f3d8ab7bb60cef0c5fe5d11edd1e112079e2d0133ab9da211fc9c57142415d778e4f90cf7465cef479aa30b2630d51e0f2b5fcbca941db4707e87b32f23a97df1c0d1b5fa7b44e5ce85c3a563f7a179c29616fbdf513efa5070fce27fa21aebf38537253a6fd2c0f9d05622720ed089759948ed8a0c58d455cacd26dba35bff2bf4c5addb6a71aa859028e591e084a11dbde3cd8374f6ab4a9dd205a47ba5b6254fa50c981525dc416c196c94e7163b407526c04217f0491734b3e32a981b0ac5f46105fff828229a99a79033be13b0a7929ea5245b14667ee4677c41412d33aadef5cfb2ba513e561b62f355c776327b481a9551e8d234ab3a35e6f59e112907efb2abee62e5ab1ef29e40aca52cfb3928429af358f707c0b5eaf5f06956c12346841c8ca8aec9a525a99db42e99b00d6e453c21cc5861de296d4827b76c7a4c08205a4c09b98c3711139294732bfff60efda3973829ac9cfbf2c04f8e81770bce0a578df74aaa53014cf6a9f4e928b47a2612ad305e4ed2c01609bdd732b6064dfab1d051616639b98aa7e9f082c872fac3c7057cc92b6523337372b8e9288a5ca14f3985caf29ba4db2c12149c907aba3f0f2da698b13e5bd3a018a5665f9a32431b211772f3a7d1a6b49785a2013336a1bc28e45a822c8c8bb384034d5ea624464284611c8a937a061718ea3a040ac7e79291dfb4e91f4a2d0774cfbda87e6e7767e963115e36d386138cc301fac00bc02f197694edf9d83be67afececcf0eb35aea134602ce0f1659dbe063e88fccd78702f929def65455d44d615d6543fa163fc315986ede15409dd5b69a6585694541774f83a2c64fe6e666220ee1aadcec04bede665ab471cb500c4a455c704fd381c236a187d54a189208a9a02e90e4013470db6ed4cbd436cf0d4e332ed8fb42686592857f617a4e58f2795e80c61280ce14e1477364eb70a4dd98d9eae6b42da372e8d299e55b90c2a8841838d6cf3d798ff25335fff29458fb10343e5518ad6b3100bdf93c3c9b3dacc378afd91dc55032454e1e530f0ead55e2c918cb9cce9228a1eace313f162856fea6150c04b0f0ccc780f4538cd515fb3b3ef29433f89362bf6a086f27f362b452a3f96662373a35b03cec874e33550d9803225979a22b94e953f91a0c317a0f1a3987a9a77015e498c6227fe4f002a1646e5034cc4080ce75f91dae61412a36b721c193edbc8a2e57a1e5108ec2c14e482f04bba388184c2e46d90084dc64a1a52d219e357f9d9098f6526bd50fa3c04e2face4a2b64c2248d89b764ed41fd1f8cd7a18cbf0257253bba237bfcc71e7f9b0e62d2c311581e4636ad70b39163ab9e4ae1a0873727316a456d87d37257f800f91f46f3bfc6c68ca2f773aa1d6e7bd34082e0d6d1d2fb83ca9fed286ac9e4f1164a965d8567371e36f976393dfa07b0eff5b3a7aee489389c1b3d24c9a930b9c8329efec0fe74c10fd1cc000b2feb52f62a9d23887afe3107848e6a6be489158ee99e3847a26c350aca30dbc3875ba77d6dfbc9fcf2db48acebfaa00af6ab2efcc67303f114cbe0bbdefed709d67c88112a2503c078bdfc45ea1fd6604f92360a39f37907c1ca3b2825434571c4861f765ce410ec3a5452f25c4c9ae420192706acdb5d62fb76e53251a193e9a78620582e22e6ff51699c26b49f255312c129615400897740de31a10e3ad65e8c96d69837dc5a2ca8b4f7311a4f8316c1a12f5e5650c9899a4cb552c084020c76ecf8af492589307eed2285354099b03d083fc7fdb9dc0937d1db4995bbf2608438c708a3c458f88eb076324b5949adbc982a537834551dc6a723b40bbdbe239fbb3bfaf3f825ccf2b95ccbdb8ec66ce80588c5def70cfdeddd013f91a636901014b830ad1213a69ce36e86e4bca9335659246627b7765e89f5c90e72599b07b0ca8b5a31518463cde87760ebfc0a22a112e7973f817e5e60a0616538500cfc54b7be065da4dfbcdf9e64a414751276b9c11c2ff5e728299bc338c178ce696a878aa0b66b8a2a84bdde073354c18889da30c90bb5ea25b56d98a41d4851d3f3f7b0c7c9177d5a9f0fbc6267c2da3a8175c84cd3f94bb0b8634a06ed192e5a09fec6e6dfa430d6bbeb09134b84df5f2afdf8031e6ad442501debac189728a8a29a0a1a2597658ee0c482a50004a66e38b79a1266f99775713832e7ebd8d61ad4fa9ba1a9ec6523d5722517486e54d6d252059852b8309187e45f3dda3370c90361ce7eed5347ceac46ba35d7aeb63144a15baa00d74340cd6bcf7fb389ed47436fdc565791cd5fbb8f582db323e2a610006b3e9d33412ed7a3e3e1cae2fc8757d5cdcd6a5b6e6bc3cae89c0cd2b465e582fc3c07992e31175a86b472d9815a2e55b48fbac574d92ce882cb0da524e12e4fddae01f47cc61f274d78e0b03e5bcf34524d2d7e365c6ec8f7b439590dc10396b20c17c463e29ea5cde409c2e5d65fb6e6cff783cedc362ad6ba19d1f9228d8833d7f2afdc9ee6659e9e762f776e53c8e822f537681e6c25f122940c919de4480562aaef7084cfc7cf2246bbd881f028485af0d0df3aaf8e6c9b81|2010|2076
23|Feb 24, 2020 16:19:25.095176000 CST|0.007314000|0.804775000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000f8ed|1|0|0||0|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|1|0|0|0|0|0|0||0|66
24|Feb 24, 2020 16:19:25.095348000 CST|0.000172000|0.804947000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|83|0x0000f8ee|1|0|0||0|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|1|1|0|0|0|0|0|150303001aca78afacf60170da984456fb843ea37ce1657ff0020c25a42fa3|31|97
25|Feb 24, 2020 16:19:25.098817000 CST|0.003469000|0.808416000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000f8ef|1|0|0||0|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|1|0|0|0|1|0|0||0|66
26|Feb 24, 2020 16:19:25.119503000 CST|0.020686000|0.829102000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|83|0x0000e448|1|0|0||18|0||50|6|23.212.164.90|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|150303001ab089de09ad114796f554694b96f0ff03b65a35d0d6e8eccda73d|31|97
27|Feb 24, 2020 16:19:25.119619000 CST|0.000116000|0.829218000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x0000e449|1|0|0||18|0||50|6|23.212.164.90|192.168.143.43||||0|0|0|1|0|0|0|1|0|0||0|66
28|Feb 24, 2020 16:19:25.123021000 CST|0.003402000|0.832620000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x0000e44a|1|0|0||18|0||50|6|23.212.164.90|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
29|Feb 24, 2020 16:19:25.123210000 CST|0.000189000|0.832809000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x00008e17|1|0|0||18|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|0|0|1|0|0|0|0||0|60
30|Feb 24, 2020 16:19:25.123334000 CST|0.000124000|0.832933000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|40|0x00008e18|1|0|0||18|0||64|6|192.168.143.43|23.212.164.90||||0|0|0|0|0|1|0|0|0|0||0|60
