frame.number|frame.time|frame.time_delta|frame.time_relative|eth.src_resolved|eth.dst_resolved|eth.src|eth.dst|eth.type|ip.version|ip.hdr_len|ip.len|ip.id|ip.flags.df|ip.flags.mf|ip.flags.rb|ip.flags.sf|ip.dsfield.dscp|ip.dsfield.ecn|ip.tos|ip.ttl|ip.proto|ip.src|ip.dst|udp.srcport|udp.dstport|udp.length|tcp.flags.cwr|tcp.flags.ecn|tcp.flags.urg|tcp.flags.ack|tcp.flags.push|tcp.flags.reset|tcp.flags.syn|tcp.flags.fin|tcp.flags.res|tcp.flags.ns|tcp.payload|tcp.len|frame.len
11|Feb 24, 2020 16:25:47.210297000 CST|0.150284000|15.193243000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x0000f653|1|0|0||0|0||64|6|192.168.143.43|3.248.114.150||||0|0|0|1|0|0|0|0|0|0||0|66
12|Feb 24, 2020 16:25:55.884639000 CST|8.674342000|23.867585000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|116|0x000036e7|1|0|0||0|0||64|6|192.168.143.43|52.14.6.98||||0|0|0|1|1|0|0|0|0|0|170303003b0000000000000086b220ecd7cc240b366b6382fa42c0cba35df79b35373ecfddced8526e08a284e337fffc5b09377bb2e67b5f6b3583a0a61ab946|64|130
13|Feb 24, 2020 16:25:55.905585000 CST|0.020946000|23.888531000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|91|0x000034a8|1|0|0||0|0||226|6|52.14.6.98|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|17030300220000000000000051d5e332221c66c5c9c5fc9900c04b5d2b642c0c9ce656f9204627|39|105
14|Feb 24, 2020 16:25:55.909329000 CST|0.003744000|23.892275000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x000036e8|1|0|0||0|0||64|6|192.168.143.43|52.14.6.98||||0|0|0|1|0|0|0|0|0|0||0|66
15|Feb 24, 2020 16:25:57.302692000 CST|1.393363000|25.285638000|Wisol_39:25:6e|Broadcast|70:2c:1f:39:25:6e|ff:ff:ff:ff:ff:ff|0x00000806|||||||||||||||||||||||||||||||60
16|Feb 24, 2020 16:25:57.302786000 CST|0.000094000|25.285732000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000806|||||||||||||||||||||||||||||||42
17|Feb 24, 2020 16:25:59.862258000 CST|2.559472000|27.845204000|Wisol_39:25:6e|IPv4mcast_fb|70:2c:1f:39:25:6e|01:00:5e:00:00:fb|0x00000800|4|20|229|0x0000ca0c|1|0|0||0|0||255|17|192.168.143.43|224.0.0.251|5353|5353|209|||||||||||||243
18|Feb 24, 2020 16:26:00.870846000 CST|1.008588000|28.853792000|Wisol_39:25:6e|IPv4mcast_fb|70:2c:1f:39:25:6e|01:00:5e:00:00:fb|0x00000800|4|20|229|0x0000caab|1|0|0||0|0||255|17|192.168.143.43|224.0.0.251|5353|5353|209|||||||||||||243
19|Feb 24, 2020 16:26:01.036254000 CST|0.165408000|29.019200000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000806|||||||||||||||||||||||||||||||42
20|Feb 24, 2020 16:26:01.038014000 CST|0.001760000|29.020960000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000806|||||||||||||||||||||||||||||||60
