frame.number|frame.time|frame.time_delta|frame.time_relative|eth.src_resolved|eth.dst_resolved|eth.src|eth.dst|eth.type|ip.version|ip.hdr_len|ip.len|ip.id|ip.flags.df|ip.flags.mf|ip.flags.rb|ip.flags.sf|ip.dsfield.dscp|ip.dsfield.ecn|ip.tos|ip.ttl|ip.proto|ip.src|ip.dst|udp.srcport|udp.dstport|udp.length|tcp.flags.cwr|tcp.flags.ecn|tcp.flags.urg|tcp.flags.ack|tcp.flags.push|tcp.flags.reset|tcp.flags.syn|tcp.flags.fin|tcp.flags.res|tcp.flags.ns|tcp.payload|tcp.len|frame.len
11|Feb 24, 2020 16:15:25.536018000 CST|5.769636000|14.483754000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|294|0x000036ba|1|0|0||0|0||64|6|192.168.143.43|52.14.6.98||||0|0|0|1|1|0|0|0|0|0|17030300ed0000000000000065cbc36ea2696ad10e16bfb4cb3bb67ecf3b799912f5e6b21878925a4b0266de33af163f56e54183c715cef21629d32db7d8ea3d5293ef8e559b62ea0b1c7931400b6099f135404a97b0c2875b919aa642cd93cb3c61ef0b4eb5fb147cc87238285fc3ae591875b61f500d8519d979ceab26c6aad6f3bcd5236e2c93a01b1c36f8b237913597a388b27d6e5c73249be67ec9f950770e46234bf15affb2d3cc6a5750d56d2a9603b39e3612c04d834267a6de08ec1eeb98ba22a453255d2118b14f16cc0143eba4f9d30a489317d2bc21edfd27a66c3709bacaba5af2324a492786f7aa100d49|242|308
12|Feb 24, 2020 16:15:25.556367000 CST|0.020349000|14.504103000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00003480|1|0|0||0|0||226|6|52.14.6.98|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
13|Feb 24, 2020 16:15:25.559577000 CST|0.003210000|14.507313000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|162|0x000036bb|1|0|0||0|0||64|6|192.168.143.43|52.14.6.98||||0|0|0|1|1|0|0|0|0|0|1703030069000000000000006679c1b616e5b84d3f0578de7865981857534bcd461bd50cd2079bfb85a3e812b1bc3bd998bbbfdd9191e89d4627cb94fb9ccf9a2588bd9f8770fad7e7fe93862ff92ab2f6af268f4d4d09c7fd668044b305649349142c6afa353f46f71a768cc0b9|110|176
14|Feb 24, 2020 16:15:25.579069000 CST|0.019492000|14.526805000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x00003481|1|0|0||0|0||226|6|52.14.6.98|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
15|Feb 24, 2020 16:15:30.015316000 CST|4.436247000|18.963052000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|102|0x00008d29|1|0|0||0|0||64|6|192.168.143.43|52.196.247.117||||0|0|0|1|1|0|0|0|0|0|170303002daae8516db6c45869d122a0f39af7a3a61b76e1e85e4e27a0db3138d50e36bce610651aee1996c8df82e664f51a|50|116
16|Feb 24, 2020 16:15:30.164769000 CST|0.149453000|19.112505000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|98|0x0000e102|1|0|0||0|0||38|6|52.196.247.117|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|1703030029000000000000002b7bad5c0c214482bb7443b79d2dff75148a65b8fc74ed8e0fa26aead1ba1621c4c7|46|112
17|Feb 24, 2020 16:15:30.168341000 CST|0.003572000|19.116077000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x00008d2a|1|0|0||0|0||64|6|192.168.143.43|52.196.247.117||||0|0|0|1|0|0|0|0|0|0||0|66
18|Feb 24, 2020 16:15:34.514483000 CST|4.346142000|23.462219000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|66|0x000061ab|1|0|0||0|0||64|17|192.168.143.43|8.8.8.8|59093|53|46|||||||||||||80
19|Feb 24, 2020 16:15:34.553919000 CST|0.039436000|23.501655000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|183|0x0000d7a7|0|0|0||0|0||117|17|8.8.8.8|192.168.143.43|53|59093|163|||||||||||||197
20|Feb 24, 2020 16:15:34.556604000 CST|0.002685000|23.504340000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|60|0x000024d2|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|0|0|0|1|0|0|0||0|74
21|Feb 24, 2020 16:15:34.607481000 CST|0.050877000|23.555217000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|60|0x00000000|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|1|0|0|0||0|74
22|Feb 24, 2020 16:15:34.610677000 CST|0.003196000|23.558413000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x000024d3|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|0|0|0|0|0|0||0|66
23|Feb 24, 2020 16:15:34.635150000 CST|0.024473000|23.582886000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|569|0x000024d4|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|1|0|0|0|0|0|1603010200010001fc03030e44e32222be92bcb643f280c9adace5a07513e9f7e05faf3e40149e4f48ec3500008ac030c02cc028c024c014c00a00a500a300a1009f006b006a006900680039003800370036c032c02ec02ac026c00fc005009d003d0035c02fc02bc027c023c013c00900a400a200a0009e00670040003f003e0033003200310030009a009900980097c031c02dc029c025c00ec004009c003c002f0096c012c008001600130010000dc00dc003000a00ff010001490000001900170000146170692e73616d73756e67636c6f75642e636f6d000b000403000102000a001c001a00170019001c001b0018001a0016000e000d000b000c0009000a000d0020001e060106020603050105020503040104020403030103020303020102020203000f000101337400000010000b000908687474702f312e31001500c400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|517|583
24|Feb 24, 2020 16:15:34.686055000 CST|0.050905000|23.633791000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|52|0x000048d2|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|0|0|0|0|0|0||0|66
25|Feb 24, 2020 16:15:34.686481000 CST|0.000426000|23.634217000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|4148|0x000048d3|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|16030300590200005503032d2a0e0fd6db481965f5155a758158256146b3bc4ac58993eb71884697ff2585205347603c546dde49931b1b19c91419b47553152b200f95738a6bd31872bee56dc02f00000dff01000100000b000403000102160303172d0b001729001726000748308207443082062ca003020102021100b3c406203fec2bc2f379256fd5bb621e300d06092a864886f70d01010b0500308195310b3009060355040613024742311b30190603550408131247726561746572204d616e636865737465723110300e0603550407130753616c666f726431183016060355040a130f5365637469676f204c696d69746564313d303b060355040313345365637469676f20525341204f7267616e697a6174696f6e2056616c69646174696f6e2053656375726520536572766572204341301e170d3139303331333030303030305a170d3230303333313233353935395a30820131310b3009060355040613024b52310e300c060355041113053136363737311430120603550408130b4779656f6e6767692d646f311f301d0603550407131659656f6e67746f6e672d67752c205375776f6e2d7369311830160603550409130f3132392c2053616d73756e672d726f31243022060355040a131b53414d53554e4720454c454354524f4e49435320434f2e204c5444311e301c060355040b1315436c6f7564204f7065726174696f6e2047726f75703140303e060355040b1337486f73746564206279204b6f72656120496e666f726d6174696f6e20436572746966696361746520417574686f726974792c20496e632e311c301a060355040b13135072656d69756d53534c2057696c6463617264311b301906035504030c122a2e73616d73756e67636c6f75642e636f6d30820122300d06092a864886f70d01010105000382010f003082010a0282010100955a20cf64e447ca1b41b38e6204bf0a9b4e6d11342c3d8101210f327fcacb723b17d4723e06f492db0abe60b993ed3357c53cc9f4d2c0e0d93df3eff7bca4e912d5ef1110169d326952f4669a455cf20f0d4ebae00113ef3ef175377fee9803554dfd21eef5ff35c9c1ab1d3d9d0d8c2a85cbea1f0e0fcf644232ed31c5697573c831b882aae094480000164eab264c6d976cef38e9a1d9eed6154ba71347e930be46afcb13dcdd85c4d4c83853762e7f5c51d6d8c9655e896d2dce46c94323aa3bcb3071a6754dfcb44b14c805fdd44345f0a65b4948b202c56ca103321bb65c6848d73815721ee5770ca8597cd6f600d879a00c3cfb4c5878301f060f47b70203010001a38202ee308202ea301f0603551d2304183016801417d9d6252767f931c24943d93036448c6ca94feb301d0603551d0e04160414023c300d8021cdcd965440b14b235824627e7ef1300e0603551d0f0101ff0404030205a0300c0603551d130101ff04023000301d0603551d250416301406082b0601050507030106082b06010505070302304a0603551d20044330413035060c2b06010401b23101020103043025302306082b06010505070201161768747470733a2f2f7365637469676f2e636f6d2f4350533008060667810c010202305a0603551d1f04533051304fa04da04b8649687474703a2f2f63726c2e7365637469676f2e636f6d2f5365637469676f5253414f7267616e697a6174696f6e56616c69646174696f6e53656375726553657276657243412e63726c30818a06082b06010505070101047e307c305506082b060105050730028649687474703a2f2f6372742e7365637469676f2e636f6d2f5365637469676f5253414f7267616e697a6174696f6e56616c69646174696f6e53656375726553657276657243412e637274302306082b060105050730018617687474703a2f2f6f6373702e7365637469676f2e636f6d302f0603551d110428302682122a2e73616d73756e67636c6f75642e636f6d821073616d73756e67636c6f75642e636f6d30820103060a2b06010401d6790204020481f40481f100ef007500bbd9dfbc1f8a71b593942397aa927b473857950aab52e81a909664368e1ed18500000169746282360000040300463044022002f7f02c5a3183f5751277e7ab0012e2843a35f8a42eb3dabd2b16fca3c4e4c9022007c01eb9266437539e2d71f226b469def5635ef3463fcb944225db3057ae0bfa0076005ea773f9df56c0e7b536487dd049e0327a919a0c84a11212841875968171455800000169746284730000040300473045022075b6a30507d5b294e08608a20f73071656e501c64d5a80cb7e11d57f95aed56b0221009a5dfe1615ab9a76cf8518d18d3fc0088a439b906fdc846bc79d44b11ed94ade300d06092a864886f70d01010b0500038201010048d7893650670590f27da68252ae3b77264de0f4f4e077408da505e33e6914e2af13e0da6601715c21c7ebd584ad89e8824e259b9629242de5f3dd9d14b71233b899db865ff6da2b0987554ae60be63dfb4ebad299be6bcd2f55c838759b66533ea42f321ec1c4d58994aa4144d3e6619b7be1017addfcb1f6b5d2f8fd99d91c4e9332fc07e48a7151b8b97121891cd30284e89eea30c1dfc817f44e3e44e9a9a87c1b9019f43adf29d0c39af2c342904e47d1a120192ebb602c9bda0b55dce8fe05de3b178e4e0e41f470c3d538d45eb4b857abdbd5b32e0575c2595f5611bb77ee36e28c881a23767d5ffe808703eae132bc58721a9d31be6e6c5abe12988100061d3082061930820401a0030201020210137d539caa7c31a9a433701968847a8d300d06092a864886f70d01010c0500308188310b3009060355040613025553311330110603550408130a4e6577204a6572736579311430120603550407130b4a65727365792043697479311e301c060355040a131554686520555345525452555354204e6574776f726b312e302c06035504031325555345525472757374205253412043657274696669636174696f6e20417574686f72697479301e170d3138313130323030303030305a170d3330313233313233353935395a308195310b3009060355040613024742311b30190603550408131247726561746572204d616e636865737465723110300e0603550407130753616c666f726431183016060355040a130f5365637469676f204c696d69746564313d303b060355040313345365637469676f20525341204f7267616e697a6174696f6e2056616c69646174696f6e205365637572652053657276657220434130820122300d06092a864886f70d01010105000382010f003082010a02820101009c930246454a524892fc578df92dea53beb32cd5d8a8a5ec5b6903c01d10f65933defe0748a8e88c7a674af1f58dc33766d03291f7c49d0460c4b54ae2838ba7ae26d45d3a5ef8d11671bb8abd71a27dc8cea26024b052a03a4551de78936c6260f1e4569cb73bf73c55d8dfd57a317c357f125170e12cbe04accbfa4fe17c656ac040a7d97ca5638419e1f7caefaab4e8585ad999e326df8e12b2b8dc33b236da141d965842406e0b22851c5122aec4c806456d92e667b71923e4d8366b85d07fc752e3cfb07501e089b4a8bf8a364ea3e06ceb8441cea52f482213975062451e09a5cc9f6c57704006db20e81bd6f3938ba7329eb7441509d7affd7c011cdb0203010001a382016e3082016a301f0603551d230418301680145379bf5aaa2b4acf5480e1d89bc09df2b20366cb301d0603551d0e0416041417d9d6252767f931c24943d93036448c6ca94feb300e0603551d0f0101ff04040302018630120603551d130101ff040830060101ff020100301d0603551d250416301406082b0601050507030106082b06010505070302301b0603551d200414301230060604551d20003008060667810c01020230500603551d1f044930473045a043a041863f687474703a2f2f63726c2e7573657274727573742e636f6d2f55534552547275737452534143657274696669636174696f6e417574686f726974792e63726c307606082b06010505070101046a3068303f06082b060105050730028633687474703a2f2f6372742e7573657274727573742e636f6d2f555345525472757374525341416464547275737443412e637274302506082b060105050730018619687474703a2f2f6f6373702e7573657274727573742e636f6d300d06092a864886f70d01010c050003820201004e134096c9c3e66e5bc0e3baf417e1ae091fc9bfcb0c2516f27353b3761ab7ab4806d6cd007c204543456c165a1b1361d749baa402a4ace8cece2dc92a74a3dcdeaeabd06836f891af3c01f777d50bcf97abeb87e715a8fa305a617120b1c043c4b98f6d8a31eb153624fb62d50b9c8fe966bde661519793b61d87bdb0b56cfea6112906613431303d20277351d0de8583d37739204696daa7c65a162785b2cf4e0f4e8c5cbebe3800f84bf9727bd4f27ad7a22985d004bad3422c5188522ed13d246747ec55cc1bf4ca34ea26c1deddc42189f6ba7b321e8e965e844538cf80aa37698b6017741548919c6df04ea377ca1b1c48faf9cf49e85f4f850ae28f901bab704c9aebb7a63fb4ac5da45fcfe6d88a9690f74f268160765d0f247791b32a319f165ab25d8c1c29aa489c8e6fd3784070db77ecdde3d15705702de64998880584620570567686394ed3226f1dfe6df10eb362c43ccbc085b9611ebae1158059940cae05bb8c7f56be1cd25abf97f26a4cb0c67076b0908dc10b36b911d8d6285cea4ffe24b7180a9b0cd0c17c5cfb69bdcca24dc690bca64df2b1bad69a675b960252d082f9c40a5c0d28e03fc8fa959589d5a4be496c40b23ea86bb8d525b2c4fef1d3d7e7d6dc43017630fb3b8b5df74a897c9a35befccaf05701f08d3fa087327b475a974b82d266c2c42dea3f24f4a7f9a8b9e36ad91861a03b8c1500057b308205773082045fa003020102021013ea28705bf4eced0c36630980614336300d06092a864886f70d01010c0500306f310b300906035504061302534531143012060355040a130b416464547275737420414231263024060355040b131d41646454727573742045787465726e616c20545450204e6574776f726b312230200603550403131941646454727573742045787465726e616c20434120526f6f74301e170d3030303533303130343833385a170d3230303533303130343833385a308188310b3009060355040613025553311330110603550408130a4e6577204a6572736579311430120603550407130b4a65727365792043697479311e301c060355040a131554686520555345525452555354204e6574776f726b312e302c06035504031325555345525472757374205253412043657274696669636174696f6e20417574686f7269747930820222300d06092a864886f70d01010105000382020f003082020a028202010080126517360ec3db08b3d0ac570d76edcd27d34cad508361e2aa204d092d6409dcce899fcc3da9ecf6cfc1dcf1d3b1d67b3728112b47da39c6bc3a19b45fa6bd7d9da36342b676f2a93b2b91f8e26fd0ec162090093ee2e874c918b491d46264db7fa306f188186a90223cbcfe13f087147bf6e41f8ed4e451c61167460851cb8614543fbc33fe7e6c9cff169d18bd518e35a6a766c87267db2166b1d49b7803c0503ae8ccf0dcbc9e4cfeaf0596351f575ab7ffcef93db72cb6f654dd|4096|4162
26|Feb 24, 2020 16:15:34.688688000 CST|0.002207000|23.636424000|Nvidia_e4:08:c5|Wisol_39:25:6e|00:04:4b:e4:08:c5|70:2c:1f:39:25:6e|0x00000800|4|20|2335|0x000048d6|1|0|0||0|0||229|6|52.88.1.10|192.168.143.43||||0|0|0|1|1|0|0|0|0|0|c8e7123a4dae4c8ab75c9ab4b7203dca7f2234ae7e3b68660144e7014e46539b3360f794be5337907343f332c353efdbaafe744e69c76b8c6093dec4c70cdfe132aecc933b517895678bee3d56fe0cd0690f1b0ff325266b336df76e47fa7343e57e0ea566b1297c3284635589c40dc19354301913acd37d37a7eb5d3a6c355cdb41d712daa9490bdfd8808a0993628eb566cf2588cd84b8b13fa4390fd9029eeb124c957cf36b05a95e1683ccb867e2e8139dcc5b82d34cb3ed5bffdee573ac233b2d00bf3555740949d849581a7f9236e651920ef3267d1c4d17bcc9ec4326d0bf415f40a94444f499e757879e501f5754a83efd74632fb1506509e658422e431a4cb4f0254759fa041e93d426464a5081b2debe78b7fc6715e1c957841e0f63d6e962bad65f552eea5cc62808042539b80e2ba9f24c971c073f0d52f5edef2f820f0203010001a381f43081f1301f0603551d23041830168014adbd987a34b426f7fac42654ef03bde024cb541a301d0603551d0e041604145379bf5aaa2b4acf5480e1d89bc09df2b20366cb300e0603551d0f0101ff040403020186300f0603551d130101ff040530030101ff30110603551d20040a300830060604551d200030440603551d1f043d303b3039a037a0358633687474703a2f2f63726c2e7573657274727573742e636f6d2f416464547275737445787465726e616c4341526f6f742e63726c303506082b0601050507010104293027302506082b060105050730018619687474703a2f2f6f6373702e7573657274727573742e636f6d300d06092a864886f70d01010c050003820101009365f63783950f5ec3821c1fd677e73c8ac0aa09f0e90b26f1e0c26a75a1c779c9b95260c829120ef0ad03d609c476dfe5a68195a746da8257a99592c5b68f03226c3377c17b32176e07ce5a14413a05241bf614063ba825240ebbcc2a75ddb970413f7cd0633621071f46ff60a491e167bcde1f7e1914c9636791ea67076bb48f8bc06e437dc3a1806cb21ebc53857ddc90a1a4bc2def4672573505bfbb46bb6e6d3799b6ff239291c66e40f88f2956ea5fd55f1453acf04f61eaf722cca7560be2b8341f26d97b1905683fba3cd43806a2d3e68f0ee3b4716d4042c584b440952bf465a04879f61d8163969d4f75e0f87ce48ea9d1f2ad8ab38cc721cdc2ef00043a308204363082031ea003020102020101300d06092a864886f70d0101050500306f310b300906035504061302534531143012060355040a130b416464547275737420414231263024060355040b131d41646454727573742045787465726e616c20545450204e6574776f726b312230200603550403131941646454727573742045787465726e616c20434120526f6f74301e170d3030303533303130343833385a170d3230303533303130343833385a306f310b300906035504061302534531143012060355040a130b416464547275737420414231263024060355040b131d41646454727573742045787465726e616c20545450204e6574776f726b312230200603550403131941646454727573742045787465726e616c20434120526f6f7430820122300d06092a864886f70d01010105000382010f003082010a0282010100b7f71a33e6f200042d39e04e5bed1fbc6c0fcdb5fa23b6cede9b113397a4294c7d939fbd4abc93ed031ae38fcfe56d505ad69729945a80b0497adb2e95fdb8cabf37382d1e3e9141ad7056c7f04f3fe8329e74cac89054e9c65f0f789d9a403c0eac61aa5e148f9e87a16a50dcd79a4eaf05b3a671949c71b350600ac7139d38078602a8e9a869261890ab4cb04f23ab3a4f84d8dfce9fe1696fbbd742d76b44e4c7adee6d415f725a710837b37965a459a09437f7002f0dc29272dad03872db14a845c45d2a7db7b4d6c4eeaccd1344b7c92bdd430025fa61b9696a582311b7a7338f567559f5cd29d746b70a2b65b6d3426f15b2b87bfbefe95d53d5345a270203010001a381dc3081d9301d0603551d0e04160414adbd987a34b426f7fac42654ef03bde024cb541a300b0603551d0f040403020106300f0603551d130101ff040530030101ff3081990603551d2304819130818e8014adbd987a34b426f7fac42654ef03bde024cb541aa173a471306f310b300906035504061302534531143012060355040a130b416464547275737420414231263024060355040b131d41646454727573742045787465726e616c20545450204e6574776f726b312230200603550403131941646454727573742045787465726e616c20434120526f6f74820101300d06092a864886f70d01010505000382010100b09be08525c2d623e20f9606929d41989cd9847981d91e5b14072336658fb0d877bbac416c47608351b0f9323de7fcf62613c78016a5bf5afc87cf787989219ae24c070a8635bcf2de51c4d296b7dc7e4eee70fd1c39eb0c0251142d8ebd16e0c1df4675e724adecf442b48593701067ba9d06354a18d32b7acc5142a17a63d1e6bba1c52bc236be130de6bd637e797ba7090d40ab6add8f8ac3f6f68c1a420551d445f59fa76221681520433c99e77cbd24d8a9911773883f561b313818b4710f9acdc80e9e8e2e1be18c9883cb1f31f1444cc604734976600fc7f8bd17806b2ee9cc4c0e5a9a790f200a2ed59e63261e559294d882175a7bd0bcc78f4e8604160303014d0c0001490300174104ccaa5cf38f93f10c0a47ce6a1923ede34a27d22b59dc7b096f1820d7fbca27e5bad46e02ac8dafdadbabfdc5cd1e04e045454f79c3406bd716b12b53cfdb757906010100198eb550e878a1a8156ce7382676f316b7e4d41e972f917c54dfee4cb8f256fba3d710d19465b61f9342b36a7e070c47ffe319b3e8f35a9e3ff978dfb6841bff95aa95601b2319c45b58d328543d5607c5375d5e76a892e7773809919de9a9cd6547516679d9ac21280a03472189923530c991a80037b0f8f628fa5e31a35d0a36b5b2759e71901750c89d6afd51aed2707f67550c3e5fb224506d5117f6524aad1f5b98f6aed1ca10ddf84f0d57b8362a5c12fb5dd1231d59b0faaff04dc533d4dda25e1823c4b5b08105587486cc4fb2ed7b786e439a56b616f5dde3b3900f4f74ba1b6f7680bb5dc8e38eb3f431d658d16e46fe5c7fd41b5ad1af3a4dace816030300040e000000|2283|2349
27|Feb 24, 2020 16:15:34.689554000 CST|0.000866000|23.637290000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x000024d5|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|0|0|0|0|0|0||0|66
28|Feb 24, 2020 16:15:34.689760000 CST|0.000206000|23.637496000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x000024d6|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|0|0|0|0|0|0||0|66
29|Feb 24, 2020 16:15:34.689875000 CST|0.000115000|23.637611000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x000024d7|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|0|0|0|0|0|0||0|66
30|Feb 24, 2020 16:15:34.692230000 CST|0.002355000|23.639966000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x000024d8|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|0|0|0|0|0|0||0|66
31|Feb 24, 2020 16:15:34.692441000 CST|0.000211000|23.640177000|Wisol_39:25:6e|Nvidia_e4:08:c5|70:2c:1f:39:25:6e|00:04:4b:e4:08:c5|0x00000800|4|20|52|0x000024d9|1|0|0||0|0||64|6|192.168.143.43|52.88.1.10||||0|0|0|1|0|0|0|0|0|0||0|66
