IAT,0.6888468368528922,0.9133502009445594,0.9473188378329398,0.9105078125166904
SIZE,0.6952128053241182,0.7060676274597433,0.7059238192426187,0.5010377319552414
IAT_SIZE,0.5817811448126347,0.7941238229046398,0.8326251176227991,0.500437636761488
STATS,0.8375085505949965,0.9778184856952002,0.989925206633805,0.5
FFT-IAT,0.6808805028051415,0.9176972678549419,0.9468241036728202,0.9160763528693057
FFT-IAT_SIZE,0.5782333471195312,0.763972432441584,0.8216734146477142,0.5
FFT-SIZE,0.6934750422530078,0.8817275064423498,0.8819336920093601,0.5
